key,value
6350400,4.499
6354000,4.759
6357600,4.99
6361200,5.177
6364800,5.305
6368400,5.368
6372000,5.361
6375600,5.284
6379200,5.142
6382800,4.946
6386400,4.71
6390000,4.448
6393600,4.18
6397200,3.924
6400800,3.697
6404400,3.516
6408000,3.392
6411600,3.335
6415200,3.349
6418800,3.434
6422400,3.583
6426000,3.787
6429600,4.032
6433200,4.303
6436800,4.58
6440400,4.845
6444000,5.081
6447600,5.27
6451200,5.401
6454800,5.465
6458400,5.458
6462000,5.379
6465600,5.235
6469200,5.036
6472800,4.795
6476400,4.529
6480000,4.256
6483600,3.995
6487200,3.764
6490800,3.579
6494400,3.454
6498000,3.396
6501600,3.41
6505200,3.496
6508800,3.648
6512400,3.856
6516000,4.106
6519600,4.381
6523200,4.663
6526800,4.933
6530400,5.173
6534000,5.366
6537600,5.5
6541200,5.565
6544800,5.557
6548400,5.477
6552000,5.331
6555600,5.128
6559200,4.882
6562800,4.611
6566400,4.333
6570000,4.068
6573600,3.833
6577200,3.645
6580800,3.517
6584400,3.458
6588000,3.473
6591600,3.56
6595200,3.715
6598800,3.926
6602400,4.181
6606000,4.461
6609600,4.748
6613200,5.023
6616800,5.267
6620400,5.464
6624000,5.6
6627600,5.666
6631200,5.658
6634800,5.577
6638400,5.428
6642000,5.221
6645600,4.972
6649200,4.696
6652800,4.413
6656400,4.143
6660000,3.903
6663600,3.712
6667200,3.582
6670800,3.522
6674400,3.537
6678000,3.626
6681600,3.783
6685200,3.999
6688800,4.258
6692400,4.543
6696000,4.835
6699600,5.115
6703200,5.363
6706800,5.564
6710400,5.702
6714000,5.769
6717600,5.761
6721200,5.679
6724800,5.527
6728400,5.317
6732000,5.063
6735600,4.782
6739200,4.494
6742800,4.219
6746400,3.976
6750000,3.781
6753600,3.648
6757200,3.588
6760800,3.603
6764400,3.693
6768000,3.854
6771600,4.073
6775200,4.336
6778800,4.627
6782400,4.924
6786000,5.209
6789600,5.462
6793200,5.665
6796800,5.806
6800400,5.875
6804000,5.867
6807600,5.783
6811200,5.628
6814800,5.414
6818400,5.156
6822000,4.87
6825600,4.577
6829200,4.297
6832800,4.049
6836400,3.851
6840000,3.717
6843600,3.655
6847200,3.67
6850800,3.762
6854400,3.925
6858000,4.148
6861600,4.417
6865200,4.712
6868800,5.015
6872400,5.305
6876000,5.562
6879600,5.769
6883200,5.912
6886800,5.982
6890400,5.974
6894000,5.888
6897600,5.731
6901200,5.514
6904800,5.25
6908400,4.96
6912000,4.662
6915600,4.377
6919200,4.125
6922800,3.923
6926400,3.786
6930000,3.723
6933600,3.739
6937200,3.833
6940800,3.999
6944400,4.226
6948000,4.499
6951600,4.799
6955200,5.107
6958800,5.402
6962400,5.664
6966000,5.875
6969600,6.02
6973200,6.091
6976800,6.083
6980400,5.996
6984000,5.836
6987600,5.615
6991200,5.347
6994800,5.051
6998400,4.748
7002000,4.458
7005600,4.202
7009200,3.997
7012800,3.857
7016400,3.793
7020000,3.809
7023600,3.905
7027200,4.074
7030800,4.305
7034400,4.582
7038000,4.888
7041600,5.201
7045200,5.501
7048800,5.767
7052400,5.982
7056000,6.13
7059600,6.203
7063200,6.194
7066800,6.105
7070400,5.943
7074000,5.718
7077600,5.445
7081200,5.144
7084800,4.836
7088400,4.541
7092000,4.281
7095600,4.072
7099200,3.93
7102800,3.865
7106400,3.881
7110000,3.978
7113600,4.15
7117200,4.385
7120800,4.667
7124400,4.979
7128000,5.297
7131600,5.602
7135200,5.873
7138800,6.091
7142400,6.242
7146000,6.316
7149600,6.307
7153200,6.217
7156800,6.051
7160400,5.822
7164000,5.545
7167600,5.239
7171200,4.926
7174800,4.626
7178400,4.361
7182000,4.149
7185600,4.004
7189200,3.938
7192800,3.955
7196400,4.053
7200000,4.228
7203600,4.467
7207200,4.754
7210800,5.071
7214400,5.395
7218000,5.705
7221600,5.98
7225200,6.202
7228800,6.356
7232400,6.431
7236000,6.422
7239600,6.33
7243200,6.162
7246800,5.929
7250400,5.647
7254000,5.336
7257600,5.017
7261200,4.712
7264800,4.442
7268400,4.227
7272000,4.08
7275600,4.013
7279200,4.029
7282800,4.13
7286400,4.308
7290000,4.551
7293600,4.843
7297200,5.164
7300800,5.494
7304400,5.81
7308000,6.09
7311600,6.315
7315200,6.471
7318800,6.547
7322400,6.538
7326000,6.445
7329600,6.274
7333200,6.037
7336800,5.751
7340400,5.434
7344000,5.11
7347600,4.8
7351200,4.526
7354800,4.306
7358400,4.157
7362000,4.089
7365600,4.106
7369200,4.208
7372800,4.389
7376400,4.636
7380000,4.933
7383600,5.26
7387200,5.595
7390800,5.916
7394400,6.2
7398000,6.43
7401600,6.588
7405200,6.666
7408800,6.657
7412400,6.562
7416000,6.388
7419600,6.147
7423200,5.856
7426800,5.534
7430400,5.204
7434000,4.889
7437600,4.61
7441200,4.387
7444800,4.236
7448400,4.166
7452000,4.184
7455600,4.287
7459200,4.471
7462800,4.722
7466400,5.024
7470000,5.357
7473600,5.697
7477200,6.023
7480800,6.313
7484400,6.546
7488000,6.707
7491600,6.786
7495200,6.777
7498800,6.68
7502400,6.503
7506000,6.258
7509600,5.962
7513200,5.635
7516800,5.3
7520400,4.98
7524000,4.697
7527600,4.47
7531200,4.316
7534800,4.245
7538400,4.263
7542000,4.368
7545600,4.555
7549200,4.81
7552800,5.117
7556400,5.455
7560000,5.801
7563600,6.133
7567200,6.427
7570800,6.664
7574400,6.828
7578000,6.908
7581600,6.898
7585200,6.8
7588800,6.621
7592400,6.372
7596000,6.071
7599600,5.738
7603200,5.398
7606800,5.072
7610400,4.784
7614000,4.554
7617600,4.397
7621200,4.325
7624800,4.343
7628400,4.451
7632000,4.64
7635600,4.9
7639200,5.212
7642800,5.555
7646400,5.907
7650000,6.244
7653600,6.543
7657200,6.784
7660800,6.95
7664400,7.031
7668000,7.022
7671600,6.922
7675200,6.739
7678800,6.486
7682400,6.181
7686000,5.843
7689600,5.497
7693200,5.166
7696800,4.873
7700400,4.639
7704000,4.48
7707600,4.407
7711200,4.425
7714800,4.534
7718400,4.727
7722000,4.991
7725600,5.307
7729200,5.657
7732800,6.014
7736400,6.356
7740000,6.66
7743600,6.905
7747200,7.074
7750800,7.156
7754400,7.147
7758000,7.045
7761600,6.86
7765200,6.603
7768800,6.292
7772400,5.949
7776000,5.597
7779600,5.261
7783200,4.964
7786800,4.726
7790400,4.564
7794000,4.49
7797600,4.508
7801200,4.619
7804800,4.815
7808400,5.083
7812000,5.405
7815600,5.759
7819200,6.123
7822800,6.47
7826400,6.779
7830000,7.027
7833600,7.199
7837200,7.283
7840800,7.273
7844400,7.17
7848000,6.982
7851600,6.721
7855200,6.405
7858800,6.056
7862400,5.699
7866000,5.357
7869600,5.055
7873200,4.814
7876800,4.649
7880400,4.574
7884000,4.593
7887600,4.705
7891200,4.904
7894800,5.176
7898400,5.503
7902000,5.864
7905600,6.233
7909200,6.586
7912800,6.899
7916400,7.152
7920000,7.326
7923600,7.411
7927200,7.401
7930800,7.297
7934400,7.105
7938000,6.84
7941600,6.519
7945200,6.165
7948800,5.802
7952400,5.455
7956000,5.148
7959600,4.903
7963200,4.736
7966800,4.659
7970400,4.679
7974000,4.793
7977600,4.995
7981200,5.271
7984800,5.604
7988400,5.969
7992000,6.344
7995600,6.703
7999200,7.021
8002800,7.277
8006400,7.455
8010000,7.541
8013600,7.531
8017200,7.425
8020800,7.23
8024400,6.961
8028000,6.635
8031600,6.275
8035200,5.907
8038800,5.554
8042400,5.243
8046000,4.994
8049600,4.824
8053200,4.746
8056800,4.766
8060400,4.882
8064000,5.087
8067600,5.368
8071200,5.705
8074800,6.076
8078400,6.457
8082000,6.821
8085600,7.144
8089200,7.405
8092800,7.585
8096400,7.672
8100000,7.662
8103600,7.554
8107200,7.356
8110800,7.083
8114400,6.752
8118000,6.387
8121600,6.013
8125200,5.655
8128800,5.338
8132400,5.085
8136000,4.913
8139600,4.834
8143200,4.854
8146800,4.972
8150400,5.18
8154000,5.465
8157600,5.808
8161200,6.185
8164800,6.571
8168400,6.941
8172000,7.269
8175600,7.533
8179200,7.716
8182800,7.805
8186400,7.794
8190000,7.685
8193600,7.484
8197200,7.206
8200800,6.871
8204400,6.5
8208000,6.12
8211600,5.757
8215200,5.435
8218800,5.178
8222400,5.004
8226000,4.923
8229600,4.943
8233200,5.063
8236800,5.275
8240400,5.564
8244000,5.911
8247600,6.294
8251200,6.687
8254800,7.062
8258400,7.395
8262000,7.663
8265600,7.849
8269200,7.939
8272800,7.928
8276400,7.817
8280000,7.613
8283600,7.331
8287200,6.99
8290800,6.614
8294400,6.228
8298000,5.86
8301600,5.533
8305200,5.273
8308800,5.095
8312400,5.014
8316000,5.034
8319600,5.156
8323200,5.37
8326800,5.664
8330400,6.017
8334000,6.405
8337600,6.803
8341200,7.184
8344800,7.522
8348400,7.795
8352000,7.983
8355600,8.074
8359200,8.063
8362800,7.951
8366400,7.744
8370000,7.458
8373600,7.112
8377200,6.73
8380800,6.338
8384400,5.964
8388000,5.633
8391600,5.368
8395200,5.188
8398800,5.105
8402400,5.126
8406000,5.249
8409600,5.467
8413200,5.765
8416800,6.123
8420400,6.517
8424000,6.921
8427600,7.308
8431200,7.651
8434800,7.927
8438400,8.118
8442000,8.211
8445600,8.2
8449200,8.085
8452800,7.876
8456400,7.585
8460000,7.234
8463600,6.846
8467200,6.449
8470800,6.069
8474400,5.733
8478000,5.465
8481600,5.282
8485200,5.198
8488800,5.219
8492400,5.344
8496000,5.565
8499600,5.867
8503200,6.231
8506800,6.631
8510400,7.041
8514000,7.433
8517600,7.781
8521200,8.061
8524800,8.255
8528400,8.349
8532000,8.338
8535600,8.221
8539200,8.009
8542800,7.714
8546400,7.357
8550000,6.964
8553600,6.561
8557200,6.176
8560800,5.835
8564400,5.562
8568000,5.377
8571600,5.292
8575200,5.313
8578800,5.44
8582400,5.664
8586000,5.971
8589600,6.339
8593200,6.745
8596800,7.161
8600400,7.559
8604000,7.912
8607600,8.196
8611200,8.393
8614800,8.488
8618400,8.477
8622000,8.359
8625600,8.143
8629200,7.844
8632800,7.482
8636400,7.083
8640000,6.674
8643600,6.283
8647200,5.937
8650800,5.661
8654400,5.473
8658000,5.386
8661600,5.408
8665200,5.537
8668800,5.764
8672400,6.075
8676000,6.449
8679600,6.861
8683200,7.283
8686800,7.686
8690400,8.044
8694000,8.333
8697600,8.532
8701200,8.629
8704800,8.617
8708400,8.497
8712000,8.278
8715600,7.975
8719200,7.608
8722800,7.203
8726400,6.788
8730000,6.392
8733600,6.041
8737200,5.761
8740800,5.57
8744400,5.482
8748000,5.504
8751600,5.635
8755200,5.865
8758800,6.181
8762400,6.56
8766000,6.977
8769600,7.405
8773200,7.814
8776800,8.178
8780400,8.47
8784000,8.672
8787600,8.77
8791200,8.758
8794800,8.637
8798400,8.415
8802000,8.107
8805600,7.735
8809200,7.324
8812800,6.904
8816400,6.502
8820000,6.146
8823600,5.861
8827200,5.668
8830800,5.579
8834400,5.601
8838000,5.734
8841600,5.967
8845200,6.287
8848800,6.672
8852400,7.095
8856000,7.529
8859600,7.944
8863200,8.312
8866800,8.609
8870400,8.813
8874000,8.913
8877600,8.901
8881200,8.778
8884800,8.552
8888400,8.24
8892000,7.863
8895600,7.447
8899200,7.02
8902800,6.612
8906400,6.252
8910000,5.963
8913600,5.767
8917200,5.677
8920800,5.699
8924400,5.833
8928000,6.071
8931600,6.395
8935200,6.785
8938800,7.214
8942400,7.654
8946000,8.074
8949600,8.448
8953200,8.748
8956800,8.956
8960400,9.057
8964000,9.044
8967600,8.919
8971200,8.691
8974800,8.374
8978400,7.992
8982000,7.57
8985600,7.137
8989200,6.724
8992800,6.358
8996400,6.066
9.00E+06,5.867
9003600,5.776
9007200,5.798
9010800,5.934
9014400,6.175
9018000,6.503
9021600,6.899
9025200,7.334
9028800,7.779
9032400,8.206
9036000,8.584
9039600,8.889
9043200,9.099
9046800,9.201
9050400,9.189
9054000,9.062
9057600,8.83
9061200,8.51
9064800,8.122
9068400,7.694
9072000,7.256
9075600,6.837
9079200,6.466
9082800,6.17
9086400,5.968
9090000,5.875
9093600,5.898
9097200,6.036
9100800,6.28
9104400,6.613
9108000,7.013
9111600,7.454
9115200,7.906
9118800,8.338
9122400,8.722
9126000,9.03
9129600,9.244
9133200,9.347
9136800,9.334
9140400,9.206
9144000,8.971
9147600,8.646
9151200,8.253
9154800,7.819
9158400,7.375
9162000,6.95
9165600,6.575
9169200,6.274
9172800,6.07
9176400,5.976
9180000,5.999
9183600,6.139
9187200,6.386
9190800,6.723
9194400,7.129
9198000,7.576
9201600,8.034
9205200,8.472
9208800,8.86
9212400,9.173
9216000,9.389
9219600,9.494
9223200,9.481
9226800,9.351
9230400,9.113
9234000,8.783
9237600,8.385
9241200,7.946
9244800,7.495
9248400,7.065
9252000,6.684
9255600,6.38
9259200,6.173
9262800,6.077
9266400,6.101
9270000,6.243
9273600,6.493
9277200,6.835
9280800,7.246
9284400,7.698
9288000,8.162
9291600,8.606
9295200,8.999
9298800,9.316
9302400,9.535
9306000,9.641
9309600,9.628
9313200,9.496
9316800,9.255
9320400,8.921
9324000,8.518
9327600,8.072
9331200,7.616
9334800,7.18
9338400,6.795
9342000,6.486
9345600,6.276
9349200,6.18
9352800,6.204
9356400,6.347
9360000,6.6
9363600,6.947
9367200,7.363
9370800,7.822
9374400,8.292
9378000,8.741
9381600,9.139
9385200,9.46
9388800,9.682
9392400,9.79
9396000,9.776
9399600,9.642
9403200,9.398
9406800,9.06
9410400,8.651
9414000,8.2
9417600,7.738
9421200,7.296
9424800,6.906
9428400,6.593
9432000,6.381
9435600,6.283
9439200,6.307
9442800,6.452
9446400,6.709
9450000,7.06
9453600,7.481
9457200,7.946
9460800,8.422
9464400,8.877
9468000,9.28
9471600,9.605
9475200,9.83
9478800,9.939
9482400,9.925
9486000,9.79
9489600,9.542
9493200,9.2
9496800,8.786
9500400,8.329
9504000,7.861
9507600,7.413
9511200,7.018
9514800,6.701
9518400,6.486
9522000,6.387
9525600,6.411
9529200,6.558
9532800,6.818
9536400,7.173
9540000,7.6
9543600,8.071
9547200,8.553
9550800,9.013
9554400,9.422
9558000,9.751
9561600,9.979
9565200,10.089
9568800,10.075
9572400,9.938
9576000,9.687
9579600,9.34
9583200,8.921
9586800,8.458
9590400,7.984
9594000,7.531
9597600,7.13
9601200,6.81
9604800,6.592
9608400,6.491
9612000,6.516
9615600,6.665
9619200,6.928
9622800,7.288
9626400,7.72
9630000,8.196
9633600,8.684
9637200,9.151
9640800,9.565
9644400,9.898
9648000,10.128
9651600,10.24
9655200,10.225
9658800,10.086
9662400,9.832
9666000,9.481
9669600,9.057
9673200,8.588
9676800,8.108
9680400,7.649
9684000,7.244
9687600,6.919
9691200,6.698
9694800,6.597
9698400,6.622
9702000,6.772
9705600,7.039
9709200,7.403
9712800,7.841
9716400,8.323
9720000,8.817
9723600,9.289
9727200,9.708
9730800,10.045
9734400,10.278
9738000,10.391
9741600,10.376
9745200,10.236
9748800,9.979
9752400,9.623
9756000,9.193
9759600,8.719
9763200,8.233
9766800,7.768
9770400,7.358
9774000,7.029
9777600,6.806
9781200,6.703
9784800,6.728
9788400,6.88
9792000,7.15
9795600,7.519
9799200,7.962
9802800,8.45
9806400,8.949
9810000,9.428
9813600,9.852
9817200,10.193
9820800,10.429
9824400,10.543
9828000,10.528
9831600,10.386
9835200,10.125
9838800,9.765
9842400,9.33
9846000,8.85
9849600,8.358
9853200,7.888
9856800,7.472
9860400,7.14
9864000,6.913
9867600,6.809
9871200,6.835
9874800,6.989
9878400,7.262
9882000,7.635
9885600,8.083
9889200,8.577
9892800,9.083
9896400,9.567
9900000,9.996
9903600,10.341
9907200,10.58
9910800,10.695
9914400,10.68
9918000,10.536
9921600,10.273
9925200,9.908
9928800,9.468
9932400,8.982
9936000,8.484
9939600,8.008
9943200,7.588
9946800,7.251
9950400,7.022
9954000,6.917
9957600,6.943
9961200,7.099
9964800,7.374
9968400,7.752
9972000,8.206
9975600,8.705
9979200,9.217
9982800,9.707
9986400,10.141
9990000,10.49
9993600,10.732
9997200,10.848
10000800,10.833
10004400,10.687
10008000,10.421
10011600,10.052
10015200,9.606
10018800,9.115
10022400,8.611
10026000,8.129
10029600,7.704
10033200,7.363
10036800,7.131
10040400,7.025
10044000,7.051
10047600,7.209
10051200,7.488
10054800,7.87
10058400,8.329
10062000,8.834
10065600,9.352
10069200,9.847
10072800,10.286
10076400,10.64
10080000,10.884
10083600,11.002
10087200,10.987
10090800,10.839
10094400,10.569
10098000,10.196
10101600,9.745
10105200,9.248
10108800,8.738
10112400,8.251
10116000,7.82
10119600,7.475
10123200,7.241
10126800,7.133
10130400,7.159
10134000,7.319
10137600,7.601
10141200,7.988
10144800,8.452
10148400,8.963
10152000,9.487
10155600,9.988
10159200,10.432
10162800,10.79
10166400,11.036
10170000,11.156
10173600,11.14
10177200,10.991
10180800,10.718
10184400,10.34
10188000,9.884
10191600,9.381
10195200,8.865
10198800,8.373
10202400,7.937
10206000,7.588
10209600,7.351
10213200,7.242
10216800,7.269
10220400,7.43
10224000,7.716
10227600,8.106
10231200,8.576
10234800,9.093
10238400,9.623
10242000,10.129
10245600,10.578
10249200,10.94
10252800,11.19
10256400,11.31
10260000,11.294
10263600,11.143
10267200,10.867
10270800,10.485
10274400,10.024
10278000,9.515
10281600,8.993
10285200,8.495
10288800,8.054
10292400,7.702
10296000,7.462
10299600,7.351
10303200,7.378
10306800,7.542
10310400,7.83
10314000,8.225
10317600,8.7
10321200,9.223
10324800,9.759
10328400,10.271
10332000,10.725
10335600,11.091
10339200,11.343
10342800,11.465
10346400,11.449
10350000,11.296
10353600,11.017
10357200,10.63
10360800,10.164
10364400,9.649
10368000,9.122
10371600,8.618
10375200,8.172
10378800,7.816
10382400,7.573
10386000,7.461
10389600,7.488
10393200,7.653
10396800,7.945
10400400,8.345
10404000,8.825
10407600,9.354
10411200,9.895
10414800,10.413
10418400,10.872
10422000,11.242
10425600,11.497
10429200,11.62
10432800,11.604
10436400,11.449
10440000,11.167
10443600,10.776
10447200,10.304
10450800,9.784
10454400,9.251
10458000,8.741
10461600,8.29
10465200,7.93
10468800,7.685
10472400,7.572
10476000,7.599
10479600,7.766
10483200,8.061
10486800,8.465
10490400,8.95
10494000,9.484
10497600,10.032
10501200,10.555
10504800,11.019
10508400,11.393
10512000,11.651
10515600,11.775
10519200,11.759
10522800,11.602
10526400,11.317
10530000,10.922
10533600,10.445
10537200,9.919
10540800,9.38
10544400,8.865
10548000,8.409
10551600,8.045
10555200,7.796
10558800,7.682
10562400,7.71
10566000,7.879
10569600,8.177
10573200,8.585
10576800,9.075
10580400,9.616
10584000,10.169
10587600,10.698
10591200,11.167
10594800,11.545
10598400,11.805
10602000,11.931
10605600,11.914
10609200,11.756
10612800,11.467
10616400,11.068
10620000,10.586
10623600,10.054
10627200,9.509
10630800,8.988
10634400,8.528
10638000,8.16
10641600,7.909
10645200,7.793
10648800,7.821
10652400,7.992
10656000,8.293
10659600,8.705
10663200,9.201
10666800,9.747
10670400,10.306
10674000,10.841
10677600,11.315
10681200,11.696
10684800,11.959
10688400,12.087
10692000,12.07
10695600,11.91
10699200,11.618
10702800,11.214
10706400,10.727
10710000,10.19
10713600,9.639
10717200,9.113
10720800,8.647
10724400,8.275
10728000,8.021
10731600,7.905
10735200,7.933
10738800,8.105
10742400,8.41
10746000,8.826
10749600,9.327
10753200,9.879
10756800,10.444
10760400,10.984
10764000,11.463
10767600,11.848
10771200,12.114
10774800,12.243
10778400,12.225
10782000,12.063
10785600,11.769
10789200,11.361
10792800,10.868
10796400,10.325
10800000,9.769
10803600,9.237
10807200,8.767
10810800,8.39
10814400,8.134
10818000,8.016
10821600,8.045
10825200,8.219
10828800,8.526
10832400,8.947
10836000,9.453
10839600,10.011
10843200,10.581
10846800,11.127
10850400,11.611
10854000,12
10857600,12.269
10861200,12.398
10864800,12.381
10868400,12.217
10872000,11.919
10875600,11.507
10879200,11.01
10882800,10.461
10886400,9.899
10890000,9.362
10893600,8.886
10897200,8.506
10900800,8.248
10904400,8.128
10908000,8.157
10911600,8.333
10915200,8.643
10918800,9.069
10922400,9.58
10926000,10.143
10929600,10.719
10933200,11.27
10936800,11.759
10940400,12.152
10944000,12.423
10947600,12.554
10951200,12.537
10954800,12.371
10958400,12.07
10962000,11.654
10965600,11.152
10969200,10.597
10972800,10.029
10976400,9.486
10980000,9.006
10983600,8.622
10987200,8.361
10990800,8.24
10994400,8.27
10998000,8.447
11001600,8.761
11005200,9.19
11008800,9.706
11012400,10.275
11016000,10.857
11019600,11.413
11023200,11.907
11026800,12.304
11030400,12.578
11034000,12.71
11037600,12.692
11041200,12.525
11044800,12.221
11048400,11.801
11052000,11.293
11055600,10.733
11059200,10.159
11062800,9.611
11066400,9.126
11070000,8.739
11073600,8.475
11077200,8.353
11080800,8.382
11084400,8.561
11088000,8.878
11091600,9.312
11095200,9.833
11098800,10.407
11102400,10.995
11106000,11.557
11109600,12.055
11113200,12.456
11116800,12.733
11120400,12.866
11124000,12.848
11127600,12.679
11131200,12.372
11134800,11.947
11138400,11.435
11142000,10.869
11145600,10.29
11149200,9.736
11152800,9.247
11156400,8.855
11160000,8.588
11163600,8.465
11167200,8.495
11170800,8.676
11174400,8.996
11178000,9.433
11181600,9.96
11185200,10.539
11188800,11.133
11192400,11.7
11196000,12.203
11199600,12.608
11203200,12.887
11206800,13.022
11210400,13.003
11214000,12.833
11217600,12.523
11221200,12.094
11224800,11.576
11228400,11.005
11232000,10.42
11235600,9.861
11239200,9.367
11242800,8.971
11246400,8.702
11250000,8.578
11253600,8.608
11257200,8.79
11260800,9.113
11264400,9.555
11268000,10.086
11271600,10.671
11275200,11.271
11278800,11.843
11282400,12.351
11286000,12.76
11289600,13.041
11293200,13.177
11296800,13.159
11300400,12.987
11304000,12.673
11307600,12.241
11311200,11.718
11314800,11.141
11318400,10.551
11322000,9.986
11325600,9.487
11329200,9.088
11332800,8.816
11336400,8.691
11340000,8.721
11343600,8.905
11347200,9.231
11350800,9.677
11354400,10.213
11358000,10.804
11361600,11.408
11365200,11.986
11368800,12.499
11372400,12.911
11376000,13.196
11379600,13.333
11383200,13.314
11386800,13.14
11390400,12.824
11394000,12.387
11397600,11.859
11401200,11.277
11404800,10.681
11408400,10.111
11412000,9.608
11415600,9.205
11419200,8.93
11422800,8.804
11426400,8.834
11430000,9.02
11433600,9.348
11437200,9.799
11440800,10.34
11444400,10.936
11448000,11.546
11451600,12.129
11455200,12.647
11458800,13.063
11462400,13.35
11466000,13.488
11469600,13.469
11473200,13.293
11476800,12.974
11480400,12.533
11484000,12
11487600,11.413
11491200,10.811
11494800,10.236
11498400,9.728
11502000,9.321
11505600,9.044
11509200,8.916
11512800,8.947
11516400,9.134
11520000,9.466
11523600,9.92
11527200,10.467
11530800,11.068
11534400,11.683
11538000,12.272
11541600,12.794
11545200,13.214
11548800,13.503
11552400,13.643
11556000,13.623
11559600,13.446
